0,Q: '蜡烛蜡'比'皮肤'硬吗? A: 否
1,Q: '蜡烛蜡'比'锡'硬吗? A: 否
2,Q: '蜡烛蜡'比'钙'硬吗? A: 否
3,Q: '蜡烛蜡'比'石膏'硬吗? A: 否
4,Q: '蜡烛蜡'比'指甲'硬吗? A: 否
5,Q: '蜡烛蜡'比'冰'硬吗? A: 否
6,Q: '蜡烛蜡'比'铝'硬吗? A: 否
7,Q: '蜡烛蜡'比'金子'硬吗? A: 否
8,Q: '蜡烛蜡'比'银'硬吗? A: 否
9,Q: '蜡烛蜡'比'方解石'硬吗? A: 否
10,Q: '蜡烛蜡'比'铜'硬吗? A: 否
11,Q: '蜡烛蜡'比'牙'硬吗? A: 否
12,Q: '蜡烛蜡'比'珍珠'硬吗? A: 否
13,Q: '蜡烛蜡'比'壳'硬吗? A: 否
14,Q: '蜡烛蜡'比'萤石'硬吗? A: 否
15,Q: '蜡烛蜡'比'镍'硬吗? A: 否
16,Q: '蜡烛蜡'比'普通钢'硬吗? A: 否
17,Q: '蜡烛蜡'比'铂'硬吗? A: 否
18,Q: '蜡烛蜡'比'铁'硬吗? A: 否
19,Q: '蜡烛蜡'比'磷灰石'硬吗? A: 否
20,Q: '蜡烛蜡'比'黑曜石'硬吗? A: 否
21,Q: '蜡烛蜡'比'不锈钢'硬吗? A: 否
22,Q: '蜡烛蜡'比'骨岩'硬吗? A: 否
23,Q: '蜡烛蜡'比'坦桑石'硬吗? A: 否
24,Q: '蜡烛蜡'比'玻璃'硬吗? A: 否
25,Q: '蜡烛蜡'比'西尔康'硬吗? A: 否
26,Q: '蜡烛蜡'比'紫晶'硬吗? A: 否
27,Q: '蜡烛蜡'比'石英'硬吗? A: 否
28,Q: '蜡烛蜡'比'黄玉'硬吗? A: 否
29,Q: '蜡烛蜡'比'Moissanite'硬吗? A: 否
30,Q: '蜡烛蜡'比'碳化硅'硬吗? A: 否
31,Q: '蜡烛蜡'比'钻石'硬吗? A: 否
32,Q: '石墨'比'钙'硬吗? A: 否
33,Q: '石墨'比'石膏'硬吗? A: 否
34,Q: '石墨'比'指甲'硬吗? A: 否
35,Q: '石墨'比'冰'硬吗? A: 否
36,Q: '石墨'比'铝'硬吗? A: 否
37,Q: '石墨'比'金子'硬吗? A: 否
38,Q: '石墨'比'银'硬吗? A: 否
39,Q: '石墨'比'方解石'硬吗? A: 否
40,Q: '石墨'比'铜'硬吗? A: 否
41,Q: '石墨'比'牙'硬吗? A: 否
42,Q: '石墨'比'珍珠'硬吗? A: 否
43,Q: '石墨'比'壳'硬吗? A: 否
44,Q: '石墨'比'萤石'硬吗? A: 否
45,Q: '石墨'比'镍'硬吗? A: 否
46,Q: '石墨'比'普通钢'硬吗? A: 否
47,Q: '石墨'比'铂'硬吗? A: 否
48,Q: '石墨'比'铁'硬吗? A: 否
49,Q: '石墨'比'磷灰石'硬吗? A: 否
50,Q: '石墨'比'黑曜石'硬吗? A: 否
51,Q: '石墨'比'不锈钢'硬吗? A: 否
52,Q: '石墨'比'骨岩'硬吗? A: 否
53,Q: '石墨'比'坦桑石'硬吗? A: 否
54,Q: '石墨'比'玻璃'硬吗? A: 否
55,Q: '石墨'比'西尔康'硬吗? A: 否
56,Q: '石墨'比'紫晶'硬吗? A: 否
57,Q: '石墨'比'石英'硬吗? A: 否
58,Q: '石墨'比'黄玉'硬吗? A: 否
59,Q: '石墨'比'Moissanite'硬吗? A: 否
60,Q: '石墨'比'碳化硅'硬吗? A: 否
61,Q: '石墨'比'钻石'硬吗? A: 否
62,Q: '滑石'比'钙'硬吗? A: 否
63,Q: '滑石'比'石膏'硬吗? A: 否
64,Q: '滑石'比'指甲'硬吗? A: 否
65,Q: '滑石'比'冰'硬吗? A: 否
66,Q: '滑石'比'铝'硬吗? A: 否
67,Q: '滑石'比'金子'硬吗? A: 否
68,Q: '滑石'比'银'硬吗? A: 否
69,Q: '滑石'比'方解石'硬吗? A: 否
70,Q: '滑石'比'铜'硬吗? A: 否
71,Q: '滑石'比'牙'硬吗? A: 否
72,Q: '滑石'比'珍珠'硬吗? A: 否
73,Q: '滑石'比'壳'硬吗? A: 否
74,Q: '滑石'比'萤石'硬吗? A: 否
75,Q: '滑石'比'镍'硬吗? A: 否
76,Q: '滑石'比'普通钢'硬吗? A: 否
77,Q: '滑石'比'铂'硬吗? A: 否
78,Q: '滑石'比'铁'硬吗? A: 否
79,Q: '滑石'比'磷灰石'硬吗? A: 否
80,Q: '滑石'比'黑曜石'硬吗? A: 否
81,Q: '滑石'比'不锈钢'硬吗? A: 否
82,Q: '滑石'比'骨岩'硬吗? A: 否
83,Q: '滑石'比'坦桑石'硬吗? A: 否
84,Q: '滑石'比'玻璃'硬吗? A: 否
85,Q: '滑石'比'西尔康'硬吗? A: 否
86,Q: '滑石'比'紫晶'硬吗? A: 否
87,Q: '滑石'比'石英'硬吗? A: 否
88,Q: '滑石'比'黄玉'硬吗? A: 否
89,Q: '滑石'比'Moissanite'硬吗? A: 否
90,Q: '滑石'比'碳化硅'硬吗? A: 否
91,Q: '滑石'比'钻石'硬吗? A: 否
92,Q: '皮肤'比'蜡烛蜡'硬吗? A: 是
93,Q: '皮肤'比'指甲'硬吗? A: 否
94,Q: '皮肤'比'冰'硬吗? A: 否
95,Q: '皮肤'比'铝'硬吗? A: 否
96,Q: '皮肤'比'金子'硬吗? A: 否
97,Q: '皮肤'比'银'硬吗? A: 否
98,Q: '皮肤'比'方解石'硬吗? A: 否
99,Q: '皮肤'比'铜'硬吗? A: 否
100,Q: '皮肤'比'牙'硬吗? A: 否
101,Q: '皮肤'比'珍珠'硬吗? A: 否
102,Q: '皮肤'比'壳'硬吗? A: 否
103,Q: '皮肤'比'萤石'硬吗? A: 否
104,Q: '皮肤'比'镍'硬吗? A: 否
105,Q: '皮肤'比'普通钢'硬吗? A: 否
106,Q: '皮肤'比'铂'硬吗? A: 否
107,Q: '皮肤'比'铁'硬吗? A: 否
108,Q: '皮肤'比'磷灰石'硬吗? A: 否
109,Q: '皮肤'比'黑曜石'硬吗? A: 否
110,Q: '皮肤'比'不锈钢'硬吗? A: 否
111,Q: '皮肤'比'骨岩'硬吗? A: 否
112,Q: '皮肤'比'坦桑石'硬吗? A: 否
113,Q: '皮肤'比'玻璃'硬吗? A: 否
114,Q: '皮肤'比'西尔康'硬吗? A: 否
115,Q: '皮肤'比'紫晶'硬吗? A: 否
116,Q: '皮肤'比'石英'硬吗? A: 否
117,Q: '皮肤'比'黄玉'硬吗? A: 否
118,Q: '皮肤'比'Moissanite'硬吗? A: 否
119,Q: '皮肤'比'碳化硅'硬吗? A: 否
120,Q: '皮肤'比'钻石'硬吗? A: 否
121,Q: '锡'比'蜡烛蜡'硬吗? A: 是
122,Q: '锡'比'指甲'硬吗? A: 否
123,Q: '锡'比'冰'硬吗? A: 否
