0,Q: 椅子是什么材料: 是'玉'还是'木头'? A: 木头
1,Q: 盖是什么材料: 是'塑料'还是'牛仔布'? A: 塑料
2,Q: 架子是什么材料: 是'木头'还是'金子'? A: 木头
3,Q: 书架是什么材料: 是'木头'还是'锡'? A: 木头
4,Q: 墙是什么材料: 是'玉'还是'石头'? A: 石头
5,Q: 杯子是什么材料: 是'木头'还是'玻璃'? A: 玻璃
6,Q: 烛台是什么材料: 是'陶瓷制品'还是'玻璃'? A: 玻璃
7,Q: 腿是什么材料: 是'金属'还是'玻璃'? A: 金属
8,Q: 旋钮是什么材料: 是'石头'还是'金子'? A: 金子
9,Q: 托盘是什么材料: 是'金属'还是'牛仔布'? A: 金属
10,Q: 发泄是什么材料: 是'塑料'还是'金属'? A: 金属
11,Q: 下沉是什么材料: 是'皮革'还是'金属'? A: 金属
12,Q: placemat是什么材料: 是'橡皮'还是'布'? A: 布
13,Q: 胎是什么材料: 是'橡皮'还是'锡'? A: 橡皮
14,Q: 台面是什么材料: 是'木头'还是'锡'? A: 木头
15,Q: 栅栏是什么材料: 是'纸'还是'金属'? A: 金属
16,Q: 电缆是什么材料: 是'金属'还是'陶瓷制品'? A: 金属
17,Q: 勺子是什么材料: 是'金属'还是'铁'? A: 金属
18,Q: 灯柱是什么材料: 是'金属'还是'玻璃'? A: 金属
19,Q: 喘气是什么材料: 是'牛仔布'还是'纸'? A: 牛仔布
20,Q: 持有者是什么材料: 是'锡'还是'金属'? A: 金属
21,Q: 杆是什么材料: 是'塑料'还是'金属'? A: 金属
22,Q: 灯杆是什么材料: 是'金属'还是'布'? A: 金属
23,Q: 日式床垫是什么材料: 是'布'还是'木头'? A: 木头
24,Q: 门铰链是什么材料: 是'金属'还是'青铜'? A: 金属
25,Q: 根据是什么材料: 是'金属'还是'陶瓷制品'? A: 金属
26,Q: 高脚杯是什么材料: 是'玻璃'还是'陶瓷制品'? A: 玻璃
27,Q: 电脑桌是什么材料: 是'木头'还是'青铜'? A: 木头
28,Q: 邮政是什么材料: 是'木头'还是'青铜'? A: 木头
29,Q: 人行道是什么材料: 是'具体的'还是'纸'? A: 具体的
30,Q: 光是什么材料: 是'金属'还是'棉布'? A: 金属
31,Q: 卷是什么材料: 是'金子'还是'纸'? A: 纸
32,Q: 叶子是什么材料: 是'牛仔布'还是'金子'? A: 金子
33,Q: 网格是什么材料: 是'皮革'还是'金属'? A: 金属
34,Q: 大象是什么材料: 是'纸'还是'金子'? A: 金子
35,Q: 枝形吊灯是什么材料: 是'玻璃'还是'锡'? A: 玻璃
36,Q: 支柱是什么材料: 是'具体的'还是'锡'? A: 具体的
37,Q: 桶是什么材料: 是'塑料'还是'玉'? A: 塑料
38,Q: 枕头是什么材料: 是'金子'还是'纸'? A: 金子
39,Q: 梳妆台是什么材料: 是'锡'还是'木头'? A: 木头
40,Q: 灯泡是什么材料: 是'纸'还是'金子'? A: 金子
41,Q: 床头柜是什么材料: 是'陶瓷制品'还是'木头'? A: 木头
42,Q: 烛台是什么材料: 是'橡皮'还是'金子'? A: 金子
43,Q: 地板灯是什么材料: 是'金属'还是'木头'? A: 金属
44,Q: 桨是什么材料: 是'牛仔布'还是'木头'? A: 木头
45,Q: 公园长凳是什么材料: 是'玻璃'还是'木头'? A: 木头
46,Q: 堵塞是什么材料: 是'锡'还是'木头'? A: 木头
47,Q: 路障是什么材料: 是'金属'还是'铁'? A: 金属
48,Q: 载体是什么材料: 是'金属'还是'皮革'? A: 金属
49,Q: 落水是什么材料: 是'金子'还是'金属'? A: 金属
50,Q: 垃圾桶是什么材料: 是'金属'还是'玉'? A: 金属
51,Q: 实用杆是什么材料: 是'牛仔布'还是'木头'? A: 木头
52,Q: 木板是什么材料: 是'皮革'还是'木头'? A: 木头
53,Q: 监视器是什么材料: 是'铁'还是'塑料'? A: 塑料
54,Q: 软垫是什么材料: 是'金属'还是'皮革'? A: 皮革
55,Q: 部分是什么材料: 是'玉'还是'皮革'? A: 皮革
56,Q: 讲台是什么材料: 是'牛仔布'还是'木头'? A: 木头
57,Q: 大车是什么材料: 是'金属'还是'布'? A: 金属
58,Q: 围巾是什么材料: 是'金子'还是'纸'? A: 金子
59,Q: 案件是什么材料: 是'玻璃'还是'石头'? A: 玻璃
60,Q: decanter是什么材料: 是'铁'还是'玻璃'? A: 玻璃
61,Q: 混合器是什么材料: 是'金子'还是'玻璃'? A: 玻璃
62,Q: 厨房桌是什么材料: 是'木头'还是'玉'? A: 木头
63,Q: 窗框是什么材料: 是'棉布'还是'木头'? A: 木头
64,Q: 镶板墙是什么材料: 是'木头'还是'锡'? A: 木头
65,Q: 橱柜门是什么材料: 是'木头'还是'锡'? A: 木头
66,Q: 部分是什么材料: 是'金属'还是'棉布'? A: 金属
67,Q: 管道是什么材料: 是'金属'还是'玉'? A: 金属
68,Q: 手栏杆是什么材料: 是'皮革'还是'金属'? A: 金属
