0,Q: 재킷의 색은 무엇인가요: '검은색' 또는 '보라'? A: 검은색
1,Q: 봉고차의 색은 무엇인가요: '하얀색' 또는 '보라'? A: 하얀색
2,Q: 거리 조명의 색은 무엇인가요: '보라' 또는 '검은색'? A: 검은색
3,Q: 폴의 색은 무엇인가요: '검은색' 또는 '파란색'? A: 검은색
4,Q: 내각의 색은 무엇인가요: '하얀색' 또는 '보라'? A: 하얀색
5,Q: 커튼의 색은 무엇인가요: '하얀색' 또는 '회색'? A: 하얀색
6,Q: 덮는 천의 색은 무엇인가요: '하얀색' 또는 '회색'? A: 하얀색
7,Q: 그림의 색은 무엇인가요: '하얀색' 또는 '은'? A: 하얀색
8,Q: 사과의 색은 무엇인가요: '빨간색' 또는 '은'? A: 빨간색
9,Q: 계수기의 색은 무엇인가요: '녹색' 또는 '하얀색'? A: 하얀색
10,Q: 글쓰기의 색은 무엇인가요: '하얀색' 또는 '주황색'? A: 하얀색
11,Q: 헤드폰의 색은 무엇인가요: '빨간색' 또는 '검은색'? A: 검은색
12,Q: 컵의 색은 무엇인가요: '하얀색' 또는 '은'? A: 하얀색
13,Q: 호치키스의 색은 무엇인가요: '검은색' 또는 '노란색'? A: 검은색
14,Q: 충전기의 색은 무엇인가요: '하얀색' 또는 '주황색'? A: 하얀색
15,Q: 코트의 색은 무엇인가요: '보라' 또는 '검은색'? A: 검은색
16,Q: 컴퓨터 키보드의 색은 무엇인가요: '파란색' 또는 '하얀색'? A: 하얀색
17,Q: 물병의 색은 무엇인가요: '파란색' 또는 '갈색'? A: 파란색
18,Q: 상표의 색은 무엇인가요: '보라' 또는 '하얀색'? A: 하얀색
19,Q: 물건의 색은 무엇인가요: '회색' 또는 '하얀색'? A: 하얀색
20,Q: 스피커의 색은 무엇인가요: '보라' 또는 '검은색'? A: 검은색
21,Q: 화재 경보의 색은 무엇인가요: '빨간색' 또는 '검은색'? A: 빨간색
22,Q: 스카프의 색은 무엇인가요: '빨간색' 또는 '노란색'? A: 빨간색
23,Q: 바지의 색은 무엇인가요: '검은색' 또는 '빨간색'? A: 검은색
24,Q: 기치의 색은 무엇인가요: '하얀색' 또는 '회색'? A: 하얀색
25,Q: 조명의 색은 무엇인가요: '은' 또는 '하얀색'? A: 하얀색
26,Q: 소나무의 색은 무엇인가요: '노란색' 또는 '녹색'? A: 녹색
27,Q: 차량의 색은 무엇인가요: '주황색' 또는 '하얀색'? A: 하얀색
28,Q: 블라우스의 색은 무엇인가요: '하얀색' 또는 '회색'? A: 하얀색
29,Q: 물의 색은 무엇인가요: '파란색' 또는 '보라'? A: 파란색
30,Q: 오븐의 색은 무엇인가요: '빨간색' 또는 '하얀색'? A: 하얀색
31,Q: 접시 닦는 사람의 색은 무엇인가요: '하얀색' 또는 '분홍색'? A: 하얀색
32,Q: 액체의 색은 무엇인가요: '분홍색' 또는 '갈색'? A: 갈색
33,Q: 그림의 색은 무엇인가요: '회색' 또는 '하얀색'? A: 하얀색
34,Q: 주전자의 색은 무엇인가요: '은' 또는 '회색'? A: 은
35,Q: 냉장고의 색은 무엇인가요: '주황색' 또는 '하얀색'? A: 하얀색
36,Q: 믹서의 색은 무엇인가요: '하얀색' 또는 '회색'? A: 하얀색
37,Q: 부엌 서랍의 색은 무엇인가요: '하얀색' 또는 '녹색'? A: 하얀색
38,Q: 다리의 색은 무엇인가요: '빨간색' 또는 '하얀색'? A: 하얀색
39,Q: 서다의 색은 무엇인가요: '검은색' 또는 '파란색'? A: 검은색
40,Q: 신호등의 색은 무엇인가요: '은' 또는 '빨간색'? A: 빨간색
41,Q: 택시 택시의 색은 무엇인가요: '주황색' 또는 '노란색'? A: 노란색
42,Q: 지갑의 색은 무엇인가요: '검은색' 또는 '주황색'? A: 검은색
43,Q: 선글라스의 색은 무엇인가요: '녹색' 또는 '검은색'? A: 검은색
44,Q: 구름의 색은 무엇인가요: '갈색' 또는 '하얀색'? A: 하얀색
45,Q: 핸드폰의 색은 무엇인가요: '검은색' 또는 '노란색'? A: 검은색
46,Q: 원의 색은 무엇인가요: '빨간색' 또는 '회색'? A: 빨간색
47,Q: 단어의 색은 무엇인가요: '하얀색' 또는 '주황색'? A: 하얀색
48,Q: 돌쩌귀의 색은 무엇인가요: '빨간색' 또는 '은'? A: 은
49,Q: 카운터 탑의 색은 무엇인가요: '하얀색' 또는 '보라'? A: 하얀색
50,Q: 쟁반의 색은 무엇인가요: '노란색' 또는 '은'? A: 은
51,Q: 데스크탑의 색은 무엇인가요: '분홍색' 또는 '하얀색'? A: 하얀색
52,Q: 패널의 색은 무엇인가요: '하얀색' 또는 '보라'? A: 하얀색
53,Q: 고문의 색은 무엇인가요: '분홍색' 또는 '은'? A: 은
54,Q: 다이얼의 색은 무엇인가요: '보라' 또는 '검은색'? A: 검은색
55,Q: 양초의 색은 무엇인가요: '은' 또는 '하얀색'? A: 하얀색
56,Q: 램프베이스의 색은 무엇인가요: '분홍색' 또는 '노란색'? A: 노란색
57,Q: 책장의 색은 무엇인가요: '갈색' 또는 '빨간색'? A: 갈색
58,Q: 섶나무 다발의 색은 무엇인가요: '하얀색' 또는 '은'? A: 하얀색
59,Q: 오토만의 색은 무엇인가요: '갈색' 또는 '보라'? A: 갈색
60,Q: 피아노의 색은 무엇인가요: '파란색' 또는 '검은색'? A: 검은색
61,Q: 불꽃의 색은 무엇인가요: '회색' 또는 '파란색'? A: 파란색
62,Q: 집의 색은 무엇인가요: '검은색' 또는 '하얀색'? A: 하얀색
63,Q: 흙의 색은 무엇인가요: '갈색' 또는 '파란색'? A: 갈색
64,Q: 어댑터의 색은 무엇인가요: '검은색' 또는 '하얀색'? A: 검은색
65,Q: 트로피의 색은 무엇인가요: '노란색' 또는 '녹색'? A: 노란색
66,Q: 바스켓의 색은 무엇인가요: '갈색' 또는 '분홍색'? A: 갈색
67,Q: 조리대의 색은 무엇인가요: '하얀색' 또는 '분홍색'? A: 하얀색
68,Q: 거품의 색은 무엇인가요: '하얀색' 또는 '은'? A: 하얀색
69,Q: 모래의 색은 무엇인가요: '은' 또는 '갈색'? A: 갈색
70,Q: 마킹의 색은 무엇인가요: '하얀색' 또는 '회색'? A: 하얀색
71,Q: 뿌리 덮개의 색은 무엇인가요: '갈색' 또는 '분홍색'? A: 갈색
72,Q: 옷의 색은 무엇인가요: '갈색' 또는 '하얀색'? A: 하얀색
73,Q: 가장자리의 색은 무엇인가요: '은' 또는 '분홍색'? A: 은
74,Q: 전반적인의 색은 무엇인가요: '회색' 또는 '파란색'? A: 파란색
75,Q: 전기 코드의 색은 무엇인가요: '분홍색' 또는 '검은색'? A: 검은색
76,Q: 팬의 색은 무엇인가요: '빨간색' 또는 '하얀색'? A: 하얀색
