0,Q: '赤いレゴブリック'は'ハンマー'より重いか? A: いいえ
1,Q: '赤いレゴブリック'は'大きなボウル'より重いか? A: いいえ
2,Q: '赤いレゴブリック'は'大きな象のおもちゃ'より重いか? A: いいえ
3,Q: '赤いレゴブリック'は'ヘアドライヤー'より重いか? A: いいえ
4,Q: '赤いレゴブリック'は'ダリ時計'より重いか? A: いいえ
5,Q: '赤いレゴブリック'は'傘'より重いか? A: いいえ
6,Q: '赤いレゴブリック'は'枕'より重いか? A: いいえ
7,Q: '赤いレゴブリック'は'キーボード'より重いか? A: いいえ
8,Q: '赤いレゴブリック'は'トースター'より重いか? A: いいえ
9,Q: '赤いレゴブリック'は'ドリル'より重いか? A: いいえ
10,Q: 'グリーンレゴブリック'は'ハンマー'より重いか? A: いいえ
11,Q: 'グリーンレゴブリック'は'大きなボウル'より重いか? A: いいえ
12,Q: 'グリーンレゴブリック'は'大きな象のおもちゃ'より重いか? A: いいえ
13,Q: 'グリーンレゴブリック'は'ヘアドライヤー'より重いか? A: いいえ
14,Q: 'グリーンレゴブリック'は'ダリ時計'より重いか? A: いいえ
15,Q: 'グリーンレゴブリック'は'傘'より重いか? A: いいえ
16,Q: 'グリーンレゴブリック'は'枕'より重いか? A: いいえ
17,Q: 'グリーンレゴブリック'は'キーボード'より重いか? A: いいえ
18,Q: 'グリーンレゴブリック'は'トースター'より重いか? A: いいえ
19,Q: 'グリーンレゴブリック'は'ドリル'より重いか? A: いいえ
20,Q: '安全かみそり'は'大きなボウル'より重いか? A: いいえ
21,Q: '安全かみそり'は'大きな象のおもちゃ'より重いか? A: いいえ
22,Q: '安全かみそり'は'ヘアドライヤー'より重いか? A: いいえ
23,Q: '安全かみそり'は'ダリ時計'より重いか? A: いいえ
24,Q: '安全かみそり'は'傘'より重いか? A: いいえ
25,Q: '安全かみそり'は'枕'より重いか? A: いいえ
26,Q: '安全かみそり'は'キーボード'より重いか? A: いいえ
27,Q: '安全かみそり'は'トースター'より重いか? A: いいえ
28,Q: '安全かみそり'は'ドリル'より重いか? A: いいえ
29,Q: '背面のスクラッカー'は'大きなボウル'より重いか? A: いいえ
30,Q: '背面のスクラッカー'は'大きな象のおもちゃ'より重いか? A: いいえ
31,Q: '背面のスクラッカー'は'ヘアドライヤー'より重いか? A: いいえ
32,Q: '背面のスクラッカー'は'ダリ時計'より重いか? A: いいえ
33,Q: '背面のスクラッカー'は'傘'より重いか? A: いいえ
