0,Q: Ist 'Ameise' höher als 'Vogel'? A: Nein
1,Q: Ist 'Ameise' höher als 'Tasse'? A: Nein
2,Q: Ist 'Ameise' höher als 'Schuh'? A: Nein
3,Q: Ist 'Ameise' höher als 'Flasche'? A: Nein
4,Q: Ist 'Ameise' höher als 'Mobiltelefon'? A: Nein
5,Q: Ist 'Insekt' höher als 'Vogel'? A: Nein
6,Q: Ist 'Insekt' höher als 'Tasse'? A: Nein
7,Q: Ist 'Insekt' höher als 'Schuh'? A: Nein
8,Q: Ist 'Insekt' höher als 'Flasche'? A: Nein
9,Q: Ist 'Insekt' höher als 'Mobiltelefon'? A: Nein
10,Q: Ist 'Wasserabfall' höher als 'Vogel'? A: Nein
11,Q: Ist 'Wasserabfall' höher als 'Tasse'? A: Nein
12,Q: Ist 'Wasserabfall' höher als 'Schuh'? A: Nein
13,Q: Ist 'Wasserabfall' höher als 'Flasche'? A: Nein
14,Q: Ist 'Wasserabfall' höher als 'Mobiltelefon'? A: Nein
15,Q: Ist 'Kugel' höher als 'Vogel'? A: Nein
16,Q: Ist 'Kugel' höher als 'Tasse'? A: Nein
17,Q: Ist 'Kugel' höher als 'Schuh'? A: Nein
18,Q: Ist 'Kugel' höher als 'Flasche'? A: Nein
19,Q: Ist 'Kugel' höher als 'Mobiltelefon'? A: Nein
20,Q: Ist 'Würfel' höher als 'Vogel'? A: Nein
21,Q: Ist 'Würfel' höher als 'Tasse'? A: Nein
22,Q: Ist 'Würfel' höher als 'Schuh'? A: Nein
23,Q: Ist 'Würfel' höher als 'Flasche'? A: Nein
24,Q: Ist 'Würfel' höher als 'Mobiltelefon'? A: Nein
25,Q: Ist 'Ameise' höher als 'Tisch'? A: Nein
26,Q: Ist 'Ameise' höher als 'Stuhl'? A: Nein
27,Q: Ist 'Ameise' höher als 'Müll kann'? A: Nein
28,Q: Ist 'Ameise' höher als 'Sofa'? A: Nein
29,Q: Ist 'Ameise' höher als 'Koffer'? A: Nein
30,Q: Ist 'Insekt' höher als 'Tisch'? A: Nein
31,Q: Ist 'Insekt' höher als 'Stuhl'? A: Nein
32,Q: Ist 'Insekt' höher als 'Müll kann'? A: Nein
33,Q: Ist 'Insekt' höher als 'Sofa'? A: Nein
34,Q: Ist 'Insekt' höher als 'Koffer'? A: Nein
35,Q: Ist 'Wasserabfall' höher als 'Tisch'? A: Nein
36,Q: Ist 'Wasserabfall' höher als 'Stuhl'? A: Nein
37,Q: Ist 'Wasserabfall' höher als 'Müll kann'? A: Nein
38,Q: Ist 'Wasserabfall' höher als 'Sofa'? A: Nein
39,Q: Ist 'Wasserabfall' höher als 'Koffer'? A: Nein
40,Q: Ist 'Kugel' höher als 'Tisch'? A: Nein
41,Q: Ist 'Kugel' höher als 'Stuhl'? A: Nein
42,Q: Ist 'Kugel' höher als 'Müll kann'? A: Nein
43,Q: Ist 'Kugel' höher als 'Sofa'? A: Nein
44,Q: Ist 'Kugel' höher als 'Koffer'? A: Nein
45,Q: Ist 'Würfel' höher als 'Tisch'? A: Nein
46,Q: Ist 'Würfel' höher als 'Stuhl'? A: Nein
47,Q: Ist 'Würfel' höher als 'Müll kann'? A: Nein
48,Q: Ist 'Würfel' höher als 'Sofa'? A: Nein
49,Q: Ist 'Würfel' höher als 'Koffer'? A: Nein
50,Q: Ist 'Ameise' höher als 'menschlich'? A: Nein
51,Q: Ist 'Ameise' höher als 'Pferd'? A: Nein
52,Q: Ist 'Ameise' höher als 'Bücherregal'? A: Nein
53,Q: Ist 'Ameise' höher als 'Kamel'? A: Nein
54,Q: Ist 'Ameise' höher als 'Tür'? A: Nein
55,Q: Ist 'Insekt' höher als 'menschlich'? A: Nein
56,Q: Ist 'Insekt' höher als 'Pferd'? A: Nein
57,Q: Ist 'Insekt' höher als 'Bücherregal'? A: Nein
58,Q: Ist 'Insekt' höher als 'Kamel'? A: Nein
59,Q: Ist 'Insekt' höher als 'Tür'? A: Nein
60,Q: Ist 'Wasserabfall' höher als 'menschlich'? A: Nein
61,Q: Ist 'Wasserabfall' höher als 'Pferd'? A: Nein
62,Q: Ist 'Wasserabfall' höher als 'Bücherregal'? A: Nein
63,Q: Ist 'Wasserabfall' höher als 'Kamel'? A: Nein
64,Q: Ist 'Wasserabfall' höher als 'Tür'? A: Nein
65,Q: Ist 'Kugel' höher als 'menschlich'? A: Nein
66,Q: Ist 'Kugel' höher als 'Pferd'? A: Nein
67,Q: Ist 'Kugel' höher als 'Bücherregal'? A: Nein
68,Q: Ist 'Kugel' höher als 'Kamel'? A: Nein
69,Q: Ist 'Kugel' höher als 'Tür'? A: Nein
70,Q: Ist 'Würfel' höher als 'menschlich'? A: Nein
71,Q: Ist 'Würfel' höher als 'Pferd'? A: Nein
72,Q: Ist 'Würfel' höher als 'Bücherregal'? A: Nein
73,Q: Ist 'Würfel' höher als 'Kamel'? A: Nein
74,Q: Ist 'Würfel' höher als 'Tür'? A: Nein
75,Q: Ist 'Ameise' höher als 'Wohnung'? A: Nein
76,Q: Ist 'Ameise' höher als 'Theater'? A: Nein
77,Q: Ist 'Ameise' höher als 'Giraffe'? A: Nein
78,Q: Ist 'Ameise' höher als 'LKW'? A: Nein
79,Q: Ist 'Ameise' höher als 'Straßenlampe'? A: Nein
80,Q: Ist 'Insekt' höher als 'Wohnung'? A: Nein
81,Q: Ist 'Insekt' höher als 'Theater'? A: Nein
82,Q: Ist 'Insekt' höher als 'Giraffe'? A: Nein
83,Q: Ist 'Insekt' höher als 'LKW'? A: Nein
84,Q: Ist 'Insekt' höher als 'Straßenlaterne'? A: Nein
85,Q: Ist 'Wasserabfall' höher als 'Wohnung'? A: Nein
86,Q: Ist 'Wasserabfall' höher als 'Theater'? A: Nein
87,Q: Ist 'Wasserabfall' höher als 'Giraffe'? A: Nein
88,Q: Ist 'Wasserabfall' höher als 'LKW'? A: Nein
89,Q: Ist 'Wasserabfall' höher als 'Straßenlampe'? A: Nein
90,Q: Ist 'Kugel' höher als 'Wohnung'? A: Nein
91,Q: Ist 'Kugel' höher als 'Theater'? A: Nein
92,Q: Ist 'Kugel' höher als 'Giraffe'? A: Nein
93,Q: Ist 'Kugel' höher als 'Lkw'? A: Nein
94,Q: Ist 'Kugel' höher als 'Straßenlaterne'? A: Nein
95,Q: Ist 'Würfel' höher als 'Wohnung'? A: Nein
96,Q: Ist 'Würfel' höher als 'Theater'? A: Nein
97,Q: Ist 'Würfel' höher als 'Giraffe'? A: Nein
98,Q: Ist 'Würfel' höher als 'LKW'? A: Nein
99,Q: Ist 'Würfel' höher als 'Straßenlaterne'? A: Nein
100,Q: Ist 'Vogel' höher als 'Tisch'? A: Nein
101,Q: Ist 'Vogel' höher als 'Stuhl'? A: Nein
102,Q: Ist 'Vogel' höher als 'Müll kann'? A: Nein
103,Q: Ist 'Vogel' höher als 'Sofa'? A: Nein
104,Q: Ist 'Vogel' höher als 'Koffer'? A: Nein
105,Q: Ist 'Tasse' höher als 'Tisch'? A: Nein
