0,Q: ¿Es 'hielo seco' más caliente que 'congelador'? A: No
1,Q: ¿Es 'hielo seco' más caliente que 'escarcha'? A: No
2,Q: ¿Es 'hielo seco' más caliente que 'nieve'? A: No
3,Q: ¿Es 'hielo seco' más caliente que 'helado'? A: No
4,Q: ¿Es 'hielo seco' más caliente que 'hielo'? A: No
5,Q: ¿Es 'hielo seco' más caliente que 'refrigerador'? A: No
6,Q: ¿Es 'hielo seco' más caliente que 'temperatura ambiente'? A: No
7,Q: ¿Es 'hielo seco' más caliente que 'agua'? A: No
8,Q: ¿Es 'hielo seco' más caliente que 'lluvia'? A: No
9,Q: ¿Es 'hielo seco' más caliente que 'mantequilla derretida'? A: No
10,Q: ¿Es 'hielo seco' más caliente que 'cuerpo humano'? A: No
11,Q: ¿Es 'hielo seco' más caliente que 'sopa a fuego lento'? A: No
12,Q: ¿Es 'hielo seco' más caliente que 'vapor de agua'? A: No
13,Q: ¿Es 'hielo seco' más caliente que 'aceite freír'? A: No
14,Q: ¿Es 'hielo seco' más caliente que 'fuego rojo intenso'? A: No
15,Q: ¿Es 'hielo seco' más caliente que 'aluminio derretido'? A: No
16,Q: ¿Es 'hielo seco' más caliente que 'lámpara'? A: No
17,Q: ¿Es 'hielo seco' más caliente que 'acero derretido'? A: No
18,Q: ¿Es 'hielo seco' más caliente que 'bombilla incandescente'? A: No
19,Q: ¿Es 'hielo seco' más caliente que 'sol'? A: No
20,Q: ¿Es 'hielo seco' más caliente que 'plomo derretido'? A: No
21,Q: ¿Es 'congelador' más caliente que 'hielo seco'? A: Sí
22,Q: ¿Es 'congelador' más caliente que 'hielo'? A: No
23,Q: ¿Es 'congelador' más caliente que 'refrigerador'? A: No
24,Q: ¿Es 'congelador' más caliente que 'temperatura ambiente'? A: No
25,Q: ¿Es 'congelador' más caliente que 'agua'? A: No
26,Q: ¿Es 'congelador' más caliente que 'lluvia'? A: No
27,Q: ¿Es 'congelador' más caliente que 'mantequilla derretida'? A: No
28,Q: ¿Es 'congelador' más caliente que 'cuerpo humano'? A: No
29,Q: ¿Es 'congelador' más caliente que 'sopa a fuego lento'? A: No
30,Q: ¿Es 'congelador' más caliente que 'vapor de agua'? A: No
31,Q: ¿Es 'congelador' más caliente que 'aceite freír'? A: No
32,Q: ¿Es 'congelador' más caliente que 'fuego rojo intenso'? A: No
33,Q: ¿Es 'congelador' más caliente que 'aluminio derretido'? A: No
34,Q: ¿Es 'congelador' más caliente que 'lámpara'? A: No
35,Q: ¿Es 'congelador' más caliente que 'acero derretido'? A: No
36,Q: ¿Es 'congelador' más caliente que 'bombilla incandescente'? A: No
37,Q: ¿Es 'congelador' más caliente que 'sol'? A: No
38,Q: ¿Es 'congelador' más caliente que 'plomo derretido'? A: No
39,Q: ¿Es 'escarcha' más caliente que 'hielo seco'? A: Sí
40,Q: ¿Es 'escarcha' más caliente que 'refrigerador'? A: No
41,Q: ¿Es 'escarcha' más caliente que 'temperatura ambiente'? A: No
42,Q: ¿Es 'escarcha' más caliente que 'agua'? A: No
43,Q: ¿Es 'escarcha' más caliente que 'lluvia'? A: No
44,Q: ¿Es 'escarcha' más caliente que 'mantequilla derretida'? A: No
45,Q: ¿Es 'escarcha' más caliente que 'cuerpo humano'? A: No
46,Q: ¿Es 'escarcha' más caliente que 'sopa a fuego lento'? A: No
47,Q: ¿Es 'escarcha' más caliente que 'vapor de agua'? A: No
48,Q: ¿Es 'escarcha' más caliente que 'aceite freír'? A: No
49,Q: ¿Es 'escarcha' más caliente que 'fuego rojo intenso'? A: No
50,Q: ¿Es 'escarcha' más caliente que 'aluminio derretido'? A: No
51,Q: ¿Es 'escarcha' más caliente que 'lámpara'? A: No
52,Q: ¿Es 'escarcha' más caliente que 'acero derretido'? A: No
53,Q: ¿Es 'escarcha' más caliente que 'bombilla incandescente'? A: No
