0,Q: What is the material of chair: 'wood' or 'jade'? A: wood
1,Q: What is the material of lid: 'plastic' or 'denim'? A: plastic
2,Q: What is the material of shelf: 'gold' or 'wood'? A: wood
3,Q: What is the material of bookshelf: 'wood' or 'tin'? A: wood
4,Q: What is the material of wall: 'stone' or 'jade'? A: stone
5,Q: What is the material of mug: 'wood' or 'glass'? A: glass
6,Q: What is the material of candle holder: 'glass' or 'ceramic'? A: glass
7,Q: What is the material of leg: 'metal' or 'glass'? A: metal
8,Q: What is the material of knob: 'stone' or 'gold'? A: gold
9,Q: What is the material of tray: 'metal' or 'denim'? A: metal
10,Q: What is the material of vent: 'plastic' or 'metal'? A: metal
11,Q: What is the material of sink: 'leather' or 'metal'? A: metal
12,Q: What is the material of placemat: 'rubber' or 'cloth'? A: cloth
13,Q: What is the material of tire: 'rubber' or 'tin'? A: rubber
14,Q: What is the material of countertop: 'wood' or 'tin'? A: wood
15,Q: What is the material of fence: 'metal' or 'paper'? A: metal
16,Q: What is the material of cable: 'ceramic' or 'metal'? A: metal
17,Q: What is the material of spoon: 'iron' or 'metal'? A: metal
18,Q: What is the material of lamp post: 'glass' or 'metal'? A: metal
19,Q: What is the material of pant: 'paper' or 'denim'? A: denim
20,Q: What is the material of holder: 'tin' or 'metal'? A: metal
21,Q: What is the material of rod: 'plastic' or 'metal'? A: metal
22,Q: What is the material of light pole: 'metal' or 'cloth'? A: metal
23,Q: What is the material of futon: 'cloth' or 'wood'? A: wood
24,Q: What is the material of door hinge: 'bronze' or 'metal'? A: metal
25,Q: What is the material of base: 'ceramic' or 'metal'? A: metal
26,Q: What is the material of goblet: 'glass' or 'ceramic'? A: glass
27,Q: What is the material of computer desk: 'wood' or 'bronze'? A: wood
28,Q: What is the material of post: 'wood' or 'bronze'? A: wood
29,Q: What is the material of walkway: 'paper' or 'concrete'? A: concrete
30,Q: What is the material of light: 'metal' or 'cotton'? A: metal
31,Q: What is the material of roll: 'gold' or 'paper'? A: paper
32,Q: What is the material of leaf: 'gold' or 'denim'? A: gold
33,Q: What is the material of grid: 'metal' or 'leather'? A: metal
34,Q: What is the material of elephant: 'paper' or 'gold'? A: gold
35,Q: What is the material of chandelier: 'glass' or 'tin'? A: glass
36,Q: What is the material of pillar: 'tin' or 'concrete'? A: concrete
37,Q: What is the material of bucket: 'plastic' or 'jade'? A: plastic
38,Q: What is the material of pillow: 'gold' or 'paper'? A: gold
39,Q: What is the material of dresser: 'tin' or 'wood'? A: wood
40,Q: What is the material of lamp base: 'gold' or 'paper'? A: gold
41,Q: What is the material of bedside table: 'ceramic' or 'wood'? A: wood
42,Q: What is the material of candlestick: 'gold' or 'rubber'? A: gold
43,Q: What is the material of floor lamp: 'metal' or 'wood'? A: metal
44,Q: What is the material of paddle: 'denim' or 'wood'? A: wood
45,Q: What is the material of park bench: 'wood' or 'glass'? A: wood
46,Q: What is the material of block: 'tin' or 'wood'? A: wood
47,Q: What is the material of barricade: 'iron' or 'metal'? A: metal
48,Q: What is the material of carrier: 'leather' or 'metal'? A: metal
49,Q: What is the material of downspout: 'metal' or 'gold'? A: metal
50,Q: What is the material of garbage can: 'jade' or 'metal'? A: metal
